brewery_id,score,username,text,style,abv,brewery_name,beer_name
1075,3,oline73,Love me some Hornitos!,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4.5,pitasoup,Plata,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,match1112,Good Tequila For A Fair Price,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3.5,Siggy125,My Favorite Wine,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3.5,beer2day,Hoppy! Best Hoppy Beer.,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,sgsmfdoom,Love This Brew!,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,CHILLINDYLAN,Crest Floss Picks,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,emmasdad,the best floss picks,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3.5,Bendurgin,Crest Glide Floss Picks RULE,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3.5,BuckeyeNation,Try It. You'll Like It.,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3.5,BeerAdvocate,Awesome Taste,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,GarthDanielson,Great price,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,Akfan,"""awesome""",American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,chumba526,Always Have Jb Original On Hand,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3,Xul,Yumm,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3.5,Docer,A Drink That Stands Out; And Smooth As Well...,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,2,rand,Perfect & Versatile,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,2.5,Arbitrator,Very Reasonally Priced,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3,ccrida,One Fine Bourbon,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,brewandbbq,Very good sweet,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,coldriver,Decent Bitter Red Wine,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3,GradyS1,Good wine...,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3,meatyard,Simply Refreshing,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,Mora2000,Good Wine/ Good Price,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,5,GRG1313,The Best,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,4,zoso1967,Great wine,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3.5,DeanMoriarty,great cab cheap price,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3.5,Halcyondays,Best wine for newbies,Belgian Strong Dark Ale,8.1,Caldera Brewing Company,Vas Deferens Ale
1075,3,RedDiamond,Luccio Moscato D Asti,American Stout,,Caldera Brewing Company,Cauldron Espresso Stout
1075,4.5,Derek,Sweet and smooth,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,suncrust,Best wine ever,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,dc55110,Good Product,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,snaotheus,The Prices Are Fantastic! You Won't Find A Better Price Anywhere! Please Continue This Price!,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,oberon,Definately My Favorite,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,russpowell,Awesome on a Hot summer Day,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,julian,Dailys,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4.5,Halcyondays,Convenient!,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,3.5,Beerandraiderfan,LOVE THIS SWEET RED,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,tdm168,Definitely one of my favorite wines.,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4.5,jeff1973,Roscato,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,5,Tilley4,copy cat,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,5,Cyberkedi,AN AWESOME WINE,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,onix1agr,Delicious!,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4.5,oglmcdgl,Delicious,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,youradhere,Great way to try all three flavors...,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,Knapp85,It's okay,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4.5,kitty66,It is tasty.,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4.5,Valevapor,LATTE TEA CANDY,American Amber / Red Ale,5.7,Caldera Brewing Company,Dry Hop Red
1075,4.5,lowendfrequency,Not a great flavor,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,3,harrymel,Unusual but good!,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,3.5,Vdubb86,Pretty Bottles,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,3.5,TMoney2591,Fantastic!!!,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,vkv822,Tasty mix !,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,barleywinefiend,Delicious!,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4.5,ccrida,GREAT PRODUCT- TERRIBLE PRICE!,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4.5,msubulldog25,"0 Carb, 0 Sugar, 0 Satisfaction",Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,3,GreenWBush,Great taste... but pricey online...,American Amber / Red Ale,5.7,Caldera Brewing Company,Dry Hop Red
1075,5,bitterthebetter,Tastes awful!,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,4,RedDiamond,Root Beer Flavor,Russian Imperial Stout,8.8,Caldera Brewing Company,Old Growth Imperial Stout
1075,3.5,Beerandraiderfan,great!,American Amber / Red Ale,5.7,Caldera Brewing Company,Dry Hop Red
1075,4,mcallister,Coco Amazing,American Amber / Red Ale,5.7,Caldera Brewing Company,Dry Hop Red
1075,4,flexabull,Good stuff!,American Amber / Red Ale,5.7,Caldera Brewing Company,Dry Hop Red
1075,4,Crotor,great for small groups,American Amber / Red Ale,5.7,Caldera Brewing Company,Dry Hop Red
1075,4,unklesyd,great product,American Amber / Red Ale,5.7,Caldera Brewing Company,Dry Hop Red
1075,4.5,RedDiamond,great prosuct and great service,American Amber / Red Ale,5.7,Caldera Brewing Company,Dry Hop Red
1075,4,freed,Great for parties,American Amber / Red Ale,5.7,Caldera Brewing Company,Dry Hop Red
1075,4,inthebeeraisle,OMG!! Best weekend I have ever spent alone!!,American Strong Ale,7,Caldera Brewing Company,Southside Strong
1075,4.5,ElGordo,excellent,Märzen / Oktoberfest,6.3,Caldera Brewing Company,Caldera Märzen
1075,3,isualum12,Very tasty,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,4,BeerAdvocate,"Surprisingly good Margaritas, low price",American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,4.5,JohnGalt1,Very good,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,4,merlin48,Great product,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,3,philbe311,Margarita,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,3.5,SpdKilz,very good flavor,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,3,DeanMoriarty,Convenient,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,4.5,zoso1967,Broken bucketSS,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,3.5,Halcyondays,great price for the content,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,5,Wetpaperbag,Delish,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,2,IronLover,Great for bbg and parties,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,4,Reidrover,Service,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,4.5,Spikester,Best tasting margarita around!!!',American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,1,kevinmkirk,great prosuct and great service,American Adjunct Lager,3.9,Caldera Brewing Company,Lawnmower Lager
1075,3,notchucknorris,Broken bucketSS,American Blonde Ale,6.7,Caldera Brewing Company,Caldera Rose Petal (Kettle Series)
1075,4,Mora2000,Convenient,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,brianairb85,excellent,American Blonde Ale,6.7,Caldera Brewing Company,Caldera Rose Petal (Kettle Series)
1075,1.5,jmarsh123,Great product,American Blonde Ale,6.7,Caldera Brewing Company,Caldera Rose Petal (Kettle Series)
1075,3,BDTyre,great product,American Blonde Ale,6.7,Caldera Brewing Company,Caldera Rose Petal (Kettle Series)
1075,1.5,TheGordianKnot,very good flavor,American Blonde Ale,6.7,Caldera Brewing Company,Caldera Rose Petal (Kettle Series)
1075,4,hippityhops85,Service,American Blonde Ale,6.7,Caldera Brewing Company,Caldera Rose Petal (Kettle Series)
1075,3.5,JohnGalt1,Broken bucketSS,American Blonde Ale,6.7,Caldera Brewing Company,Caldera Rose Petal (Kettle Series)
1075,4,Rutager,Best tasting margarita around!!!',American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,CHILLINDYLAN,Very tasty,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,beerman207,great price for the content,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,grover37,great for small groups,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,alabamatie,Margarita,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,bagpiper2005,"Surprisingly good Margaritas, low price",American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,LukeD23,OMG!! Best weekend I have ever spent alone!!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,JayQue,Delish,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,PhageLab,Good stuff!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,5,lnashsig,Great for parties,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,mindlucent2007,Very good,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,AlCaponeJunior,Great for bbg and parties,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,corby112,I will buy this product again!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
163,3,kww,Best Margarita mix,Euro Pale Lager,5,Amstel Brouwerij B. V.,Amstel Bright
1075,4,BEERchitect,great product,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,Jayli,REFRESHING!!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,LilBeerDoctor,WOW,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,clayrock81,PERFECT for the home!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,lstokes,Just wow!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,kylejohnson03,Party in a bottle,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,csiewert,Perfect for cocktail parties,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,beerphan,Perfect gift for your girl,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,climax,Refreshing and not too sweet.,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,JTahoe,Best Moscow Mothers Day!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,JoEBoBpr,product,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3,OWSLEY069,Master of mules!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,AEK,THIS IS GREAT!!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,TheManiacalOne,Best mix ever,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,awalk1227,So. So. Good!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,BuckyFresh,Moscow Mule Delight!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,SamuelJackson45,BEST MULE EVER!!!!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,djbreezy,"FUN, EASY, PROFESSIONAL",American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,5,wcudwight,Mule Mix,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,JoeyBeerBelly,Deliciously Simple,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,HopDerek,Great Product,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,5,DeanMoriarty,Mix me up some more!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,xnicknj,This stuff is amazing!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,northyorksammy,Great and convenient mix!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,2.5,Bfarr,BEST!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,crossovert,I DRINK IT STRAIGHT,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,emmasdad,BEST MIX I HAVE EVER HAD!!!!!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,DoubleJ,Simple and delicious,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,Beerenauslese,So refreshing!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,chumba526,Tasty!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,merlin48,Try this today!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,htomsirveaux,Oooo yes,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,BrewsB4Shrews,Pong Caddie Nets improve Beer Pong game,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,cvaypai,Cherry bitters,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,elgiacomo,AWESOME!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,cbak999,One of the best!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,pigdog,great taste,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,irishgurl4,Zing Zang,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,barleywinefiend,Best Bloody Mary mix you can buy,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,charmcityboh,Best bloody Mary mix ever,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,seedsofchaos,Outstanding,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,Beerandraiderfan,Zing Zang,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1454,4,JamesS,"Love it, not to spicy!!",English Brown Ale,4.7,Broad Ripple Brew Pub,Nut Brown
1075,4,Ryan011235,great mix!!!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,5,samie85,Zing zang,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,StaveHooks,Really great!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,Brent,Good stuff!!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,thecarster1,Yummy,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,GarrettMD,Zing Zang,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,leedorham,love it,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,hawks10,Love!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,Bubba83,Price,American IPA,6.1,Caldera Brewing Company,Caldera IPA
850,3.5,Jredner,Very tasty mix,American Porter,6,Moon River Brewing Company,The Captain's Porter
1075,5,JohnQVegas,Delicious,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3,philbertk,BMMix,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,sliverX,I love zing zang,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,bump8628,Best Taste by far,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,bridgetowhophead,The Best Bloody Mix,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,TheHungryHiker,Good Mix,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,nc41,ZingyZangy,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,btorsdog,Great product! Best out there!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,jzeilinger,Awesome,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,BlackHaddock,Zing zang,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,gatornation,Yummy,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,BeerAdvocate,OMG! So Good!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3,beertunes,Best of the Best!!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,squaremile,Awesome,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,mikereaser,Excellent choice,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,thagr81us,Zing zang,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,brauseboof,Best bloody mary mix ever,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,BigMike,Great Bloody Mary Mix,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,trevorjn06,The best Bloody Mary mix!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,therica,Good stuff,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,zoso1967,Good buy,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,WYVYRN527,Zing zang,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,barleywinefiend,Yummy,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,kiddynamite920,The best Bloody Mary mix!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,olmatty,Best Taste by far,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,scottyshades,Best bloody mary mix ever,American IPA,6.1,Caldera Brewing Company,Caldera IPA
850,3.5,cMonkey,Outstanding,Scotch Ale / Wee Heavy,,Moon River Brewing Company,The Highland Stagger
1075,5,Freethyhops,OMG! So Good!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,5,wolfinthemirror,Good stuff,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,ktrillionaire,ZingyZangy,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,oregonskibum,Great Bloody Mary Mix,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,thain709,Great product!  Best out there!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,kkipple,One of the best!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,gatorbreath,Awesome,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,branimal9,Good buy,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,cdizinno,I love zing zang,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4.5,MacQ32,Good Mix,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,beerdedking,AWESOME!,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,Finatic,great taste,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,5,vicsju1991,BMMix,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,dbossman,Awesome,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,3.5,HOPPYKC,Really good inexpensive tequila,American IPA,6.1,Caldera Brewing Company,Caldera IPA
1075,4,TheFightfan1,Solana Tequila,American IPA,6.1,Caldera Brewing Company,Caldera IPA
